date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-09-11,2454,7837495,4650879020,598.0,603.0,586.0,595.0,-4.0,5736
2020-09-14,2454,8675428,5233147652,596.0,610.0,589.0,609.0,14.0,6491
2020-09-15,2454,8056558,4920099488,609.0,614.0,603.0,611.0,2.0,5673
2020-09-16,2454,10738991,6671065386,618.0,628.0,616.0,617.0,6.0,7563
2020-09-17,2454,12572944,7541286456,610.0,611.0,593.0,599.0,-18.0,9393
2020-09-18,2454,11402876,6880435732,599.0,611.0,591.0,611.0,12.0,7318
2020-09-21,2454,8306351,5127267604,614.0,624.0,610.0,616.0,5.0,6436
2020-09-22,2454,7641728,4636982822,614.0,615.0,602.0,603.0,-13.0,5330
2020-09-23,2454,6545842,4023666830,609.0,619.0,609.0,617.0,14.0,5378
2020-09-24,2454,8632965,5233787930,606.0,616.0,600.0,600.0,-17.0,6797
2020-09-25,2454,9004337,5347702520,605.0,608.0,581.0,585.0,-15.0,6153
2020-09-28,2454,8878900,5283154209,583.0,607.0,581.0,603.0,18.0,5669
2020-09-29,2454,6297334,3838339406,606.0,614.0,606.0,610.0,7.0,4160
2020-09-30,2454,6064893,3709483144,615.0,618.0,607.0,607.0,-3.0,3930
2020-10-05,2454,5000804,3065861440,614.0,617.0,610.0,611.0,4.0,3718
2020-10-06,2454,3949603,2430698845,618.0,619.0,612.0,615.0,4.0,2936
2020-10-07,2454,17770203,11356350935,617.0,658.0,613.0,647.0,32.0,13775
2020-10-08,2454,15705367,10500532887,660.0,677.0,650.0,670.0,23.0,12010
2020-10-12,2454,22052450,15693779250,710.0,722.0,699.0,714.0,44.0,15294
2020-10-13,2454,7971165,5579824814,712.0,712.0,693.0,699.0,-15.0,6971
2020-10-14,2454,6302855,4356676095,692.0,698.0,687.0,689.0,-10.0,4890
2020-10-15,2454,7045919,4902792771,693.0,707.0,689.0,689.0,0.0,5800
2020-10-16,2454,5020630,3454686400,689.0,695.0,680.0,680.0,-9.0,4254
2020-10-19,2454,3933553,2717806676,683.0,695.0,683.0,692.0,12.0,3358
2020-10-20,2454,4936501,3403891195,688.0,697.0,683.0,697.0,5.0,3773
2020-10-21,2454,5171741,3610215031,704.0,710.0,687.0,691.0,-6.0,4410
2020-10-22,2454,5130155,3539705240,688.0,696.0,685.0,688.0,-3.0,4019
2020-10-23,2454,4854113,3314929066,689.0,694.0,678.0,678.0,-10.0,4192
2020-10-26,2454,4340545,2941638788,680.0,686.0,672.0,674.0,-4.0,4215
2020-10-27,2454,6628379,4519508301,674.0,688.0,672.0,685.0,11.0,5167
2020-10-28,2454,6124573,4181870597,685.0,689.0,675.0,681.0,-4.0,5075
2020-10-29,2454,4542886,3076287992,670.0,687.0,666.0,684.0,3.0,4286
2020-10-30,2454,6389520,4326277336,678.0,682.0,670.0,678.0,-6.0,4816
2020-11-02,2454,14039866,9335843532,690.0,690.0,650.0,653.0,-25.0,11901
2020-11-03,2454,8279509,5523878468,661.0,676.0,660.0,665.0,12.0,11086
2020-11-04,2454,9310114,6274340491,671.0,685.0,661.0,677.0,12.0,9508
2020-11-05,2454,11771407,8117648877,685.0,696.0,679.0,696.0,19.0,9961
2020-11-06,2454,7383559,5156129124,701.0,704.0,692.0,700.0,4.0,6770
2020-11-09,2454,6643292,4667880620,710.0,714.0,693.0,702.0,2.0,5899
2020-11-10,2454,6061984,4182276658,702.0,702.0,681.0,686.0,-16.0,6312
2020-11-11,2454,8075443,5436057097,662.0,682.0,662.0,676.0,-10.0,7507
2020-11-12,2454,4845993,3271112494,677.0,683.0,671.0,673.0,-3.0,4385
2020-11-13,2454,4707048,3159429474,671.0,677.0,667.0,675.0,2.0,3865
2020-11-16,2454,6340597,4358490909,685.0,695.0,681.0,694.0,19.0,5967
2020-11-17,2454,6537087,4557362547,701.0,703.0,691.0,696.0,2.0,5665
2020-11-18,2454,21267800,15274889320,702.0,728.0,701.0,728.0,32.0,18619
2020-11-19,2454,9175800,6716017917,732.0,738.0,727.0,733.0,5.0,8347
2020-11-20,2454,11660336,8660917741,732.0,754.0,723.0,747.0,14.0,10207
2020-11-23,2454,7122453,5317595635,754.0,758.0,738.0,743.0,-4.0,7131
2020-11-24,2454,5788982,4298264456,752.0,752.0,734.0,742.0,-1.0,5581
2020-11-25,2454,7168939,5251824639,746.0,748.0,724.0,724.0,-18.0,7386
2020-11-26,2454,3674272,2682388406,733.0,737.0,725.0,730.0,6.0,3525
2020-11-27,2454,3520339,2551171068,725.0,731.0,721.0,725.0,-5.0,3789
2020-11-30,2454,14282872,10101719632,711.0,718.0,703.0,704.0,-21.0,11498
2020-12-01,2454,8546033,5967592057,700.0,708.0,693.0,697.0,-7.0,8994
2020-12-02,2454,8951519,6324640621,706.0,717.0,695.0,712.0,15.0,7919
2020-12-03,2454,7043862,4953838001,715.0,715.0,698.0,700.0,-12.0,7128
2020-12-04,2454,5447920,3824994925,700.0,707.0,696.0,705.0,5.0,5563
2020-12-07,2454,5507847,3860949678,705.0,708.0,695.0,704.0,-1.0,5571
2020-12-08,2454,10092358,7250849121,703.0,731.0,702.0,730.0,26.0,10065
2020-12-09,2454,7934850,5851551385,735.0,746.0,730.0,734.0,4.0,7950
2020-12-10,2454,7890093,5635221751,730.0,730.0,706.0,709.0,-25.0,8877
2020-12-11,2454,7743157,5496198310,720.0,722.0,701.0,707.0,-2.0,7305
2020-12-14,2454,3923653,2760735687,706.0,710.0,699.0,702.0,-5.0,4288
2020-12-15,2454,5126489,3590787610,702.0,706.0,696.0,701.0,-1.0,5345
2020-12-16,2454,6278334,4431853093,711.0,714.0,701.0,701.0,0.0,5293
2020-12-17,2454,6085006,4282246143,703.0,711.0,699.0,704.0,3.0,4691
2020-12-18,2454,4932935,3459200259,704.0,708.0,699.0,699.0,-5.0,4147
2020-12-21,2454,5459098,3818331402,698.0,708.0,689.0,708.0,9.0,4791
2020-12-22,2454,6455645,4599270877,708.0,722.0,703.0,703.0,-5.0,5998
2020-12-23,2454,5391073,3853814191,708.0,722.0,705.0,720.0,17.0,5207
2020-12-24,2454,3363422,2422416459,724.0,725.0,714.0,714.0,-6.0,3493
2020-12-25,2454,2222300,1593359269,720.0,722.0,712.0,715.0,1.0,2353
2020-12-28,2454,10682986,7855015517,724.0,741.0,723.0,740.0,25.0,10693
2020-12-29,2454,4621472,3417903144,741.0,746.0,734.0,734.0,-6.0,5277
2020-12-30,2454,5673669,4213092325,740.0,746.0,735.0,746.0,12.0,5955
2020-12-31,2454,4667590,3490385717,747.0,753.0,742.0,747.0,1.0,4395
2021-01-04,2454,14143143,11014629474,755.0,798.0,752.0,792.0,45.0,13938
2021-01-05,2454,9450974,7488249698,796.0,804.0,775.0,797.0,5.0,9484
2021-01-06,2454,9331483,7429735716,802.0,814.0,785.0,792.0,-5.0,9870
2021-01-07,2454,7755897,6199710425,794.0,808.0,785.0,799.0,7.0,7099
2021-01-08,2454,13336420,11039865423,810.0,844.0,802.0,838.0,39.0,12816
2021-01-11,2454,8031597,6796558803,843.0,856.0,835.0,851.0,13.0,7931
2021-01-12,2454,10441036,8888052276,857.0,868.0,842.0,846.0,-5.0,10185
2021-01-13,2454,16971279,14943846563,855.0,899.0,850.0,884.0,38.0,15795
2021-01-14,2454,11667769,10113235076,872.0,881.0,854.0,861.0,-23.0,13824
2021-01-15,2454,9997448,8596469996,878.0,882.0,842.0,850.0,-11.0,12337
2021-01-18,2454,9010949,7500023716,850.0,851.0,817.0,844.0,-6.0,11302
2021-01-19,2454,8072808,7013524168,861.0,880.0,854.0,879.0,35.0,8828
2021-01-20,2454,11111720,9781496840,885.0,898.0,870.0,872.0,-7.0,12085
2021-01-21,2454,17720132,16233512122,890.0,935.0,888.0,934.0,62.0,18986
2021-01-22,2454,16584582,15321037330,914.0,946.0,908.0,917.0,-17.0,18003
2021-01-25,2454,9057069,8219463684,917.0,925.0,891.0,910.0,-7.0,9764
2021-01-26,2454,10311306,9203515892,914.0,922.0,871.0,871.0,-39.0,16397
2021-01-27,2454,11567263,10294493861,881.0,905.0,871.0,897.0,26.0,10997
2021-01-28,2454,18167308,15822333470,866.0,880.0,863.0,869.0,-28.0,18351
2021-01-29,2454,18258898,16221768275,889.0,903.0,875.0,875.0,6.0,15415
2021-02-01,2454,13638526,12231800540,886.0,909.0,875.0,905.0,30.0,13575
2021-02-02,2454,14757663,13823288847,925.0,952.0,920.0,931.0,26.0,15925
2021-02-03,2454,11707296,11125117801,947.0,959.0,942.0,950.0,19.0,12276
2021-02-04,2454,13251920,12449698311,933.0,953.0,915.0,946.0,-4.0,12750
2021-02-05,2454,15508268,14956647397,955.0,987.0,950.0,950.0,4.0,16636
2021-02-17,2454,11965819,11790760581,1000.0,1010.0,971.0,980.0,30.0,13142
2021-02-18,2454,6379963,6239667374,980.0,987.0,968.0,978.0,-2.0,7661
2021-02-19,2454,7991437,7699805545,971.0,975.0,953.0,964.0,-14.0,10875
2021-02-22,2454,7565200,7298460088,972.0,980.0,951.0,951.0,-13.0,10666
2021-02-23,2454,8565124,8143886849,945.0,968.0,932.0,965.0,14.0,8916
2021-02-24,2454,8417401,8009520071,948.0,967.0,940.0,940.0,-25.0,10319
2021-02-25,2454,8044929,7582966805,950.0,955.0,930.0,944.0,4.0,8937
2021-02-26,2454,15572480,14209617300,923.0,931.0,896.0,896.0,-48.0,20992
2021-03-02,2454,14215554,13098514067,920.0,939.0,900.0,900.0,4.0,13094
2021-03-03,2454,9625941,8837615736,915.0,930.0,895.0,930.0,30.0,8639
2021-03-04,2454,12469716,11254176843,919.0,919.0,895.0,897.0,-33.0,16165
2021-03-05,2454,10585927,9336956818,877.0,892.0,870.0,883.0,-14.0,14218
2021-03-08,2454,9984494,8845209010,901.0,909.0,866.0,867.0,-16.0,16017
2021-03-09,2454,9503232,8279561250,860.0,885.0,854.0,879.0,12.0,10624
2021-03-10,2454,9564427,8328731610,890.0,892.0,860.0,864.0,-15.0,15028
2021-03-11,2454,9536535,8430374000,869.0,895.0,865.0,888.0,24.0,10157
2021-03-12,2454,8342109,7527169082,900.0,915.0,892.0,899.0,11.0,8754
2021-03-15,2454,6870767,6230613032,900.0,914.0,900.0,907.0,8.0,6715
2021-03-16,2454,6819333,6234175801,917.0,919.0,906.0,919.0,12.0,7308
2021-03-17,2454,6095656,5565381375,924.0,925.0,902.0,908.0,-11.0,7775
2021-03-18,2454,4643748,4231446015,914.0,920.0,903.0,903.0,-5.0,5308
2021-03-19,2454,7815136,6927620271,895.0,896.0,880.0,885.0,-18.0,9599
2021-03-22,2454,7242365,6389829722,880.0,891.0,872.0,881.0,-4.0,8209
2021-03-23,2454,8634587,7613375900,890.0,892.0,870.0,870.0,-11.0,9295
2021-03-24,2454,7176317,6341977147,872.0,895.0,866.0,894.0,24.0,7245
2021-03-25,2454,16822913,15609054889,904.0,950.0,896.0,949.0,55.0,21882
2021-03-26,2454,11990455,11296233820,951.0,955.0,930.0,943.0,-6.0,13237
2021-03-29,2454,9733633,9294980212,953.0,970.0,941.0,941.0,-2.0,10779
2021-03-30,2454,12775101,12318722192,958.0,977.0,941.0,971.0,30.0,14504
2021-03-31,2454,9308335,9056085526,972.0,984.0,960.0,969.0,-2.0,9430
2021-04-01,2454,5773029,5608220878,978.0,985.0,961.0,961.0,-8.0,6689
2021-04-06,2454,12518802,12496987935,985.0,1010.0,984.0,995.0,34.0,16844
2021-04-07,2454,5555761,5544597573,1005.0,1010.0,988.0,998.0,3.0,5914
2021-04-08,2454,8167263,8237103462,988.0,1030.0,985.0,1020.0,22.0,9501
2021-04-09,2454,6835494,6928197672,1025.0,1030.0,999.0,999.0,-21.0,6586
2021-04-12,2454,10591483,10297735564,997.0,1005.0,956.0,960.0,-39.0,15811
2021-04-13,2454,9936111,9642426913,973.0,984.0,952.0,961.0,1.0,11616
2021-04-14,2454,8837949,8418348992,965.0,969.0,935.0,965.0,4.0,11115
2021-04-15,2454,6003442,5831329760,971.0,985.0,957.0,985.0,20.0,7185
2021-04-16,2454,6494451,6334177260,990.0,990.0,967.0,975.0,-10.0,7062
2021-04-19,2454,4616211,4474368427,985.0,985.0,962.0,963.0,-12.0,6067
2021-04-20,2454,11068834,10957963828,966.0,1010.0,963.0,998.0,35.0,11045
2021-04-21,2454,6767197,6722472150,1010.0,1010.0,983.0,988.0,-10.0,7136
2021-04-22,2454,6178019,6146468973,999.0,1010.0,984.0,984.0,-4.0,6739
2021-04-23,2454,11303072,11456437658,980.0,1035.0,980.0,1035.0,51.0,14963
2021-04-26,2454,11479738,12202088290,1070.0,1090.0,1030.0,1070.0,35.0,11981
2021-04-27,2454,8769643,9422271120,1075.0,1100.0,1055.0,1065.0,-5.0,8147
2021-04-28,2454,9050437,9718091545,1075.0,1090.0,1055.0,1080.0,15.0,7798
2021-04-29,2454,6567928,7782994680,1185.0,1185.0,1185.0,1185.0,105.0,5215
2021-05-03,2454,26691326,30048400595,1175.0,1175.0,1080.0,1105.0,-80.0,25290
2021-05-04,2454,18231506,19476054820,1100.0,1105.0,1025.0,1085.0,-20.0,19476
2021-05-05,2454,14706523,15353608999,1090.0,1100.0,999.0,1005.0,-80.0,18840
2021-05-06,2454,14707057,15214361395,1030.0,1065.0,1000.0,1055.0,50.0,13530
2021-05-07,2454,10404016,10873811920,1055.0,1065.0,1020.0,1060.0,5.0,10340
2021-05-10,2454,19770327,19665904692,1015.0,1025.0,979.0,979.0,-81.0,31826
2021-05-11,2454,25311449,23187861759,901.0,937.0,898.0,911.0,-68.0,31502
2021-05-12,2454,31743355,28023814121,900.0,919.0,821.0,888.0,-23.0,38026
2021-05-13,2454,16914988,14993034403,886.0,905.0,861.0,873.0,-15.0,21218
2021-05-14,2454,11955062,10765479304,894.0,920.0,888.0,895.0,22.0,14148
2021-05-17,2454,16387825,14910174357,880.0,937.0,869.0,914.0,19.0,18329
2021-05-18,2454,16451932,15952272681,940.0,994.0,920.0,994.0,80.0,18896
2021-05-19,2454,12726405,12240468292,983.0,992.0,943.0,943.0,-51.0,19246
2021-05-20,2454,11288732,10588899203,938.0,949.0,926.0,930.0,-13.0,12647
2021-05-21,2454,13888295,13266103555,961.0,973.0,936.0,955.0,25.0,13300
2021-05-24,2454,6117441,5784586787,950.0,959.0,938.0,943.0,-12.0,8259
2021-05-25,2454,8851143,8487332205,955.0,969.0,947.0,952.0,9.0,9271
2021-05-26,2454,5897428,5632069553,960.0,968.0,947.0,951.0,-1.0,7057
2021-05-27,2454,9408341,8819319190,945.0,952.0,931.0,935.0,-16.0,12003
2021-05-28,2454,7683008,7332322270,950.0,968.0,938.0,961.0,26.0,9706
2021-05-31,2454,9735550,9608090726,971.0,1010.0,959.0,995.0,34.0,13973
2021-06-01,2454,7359973,7283387219,1005.0,1015.0,976.0,977.0,-18.0,10639
2021-06-02,2454,7280733,7043811180,981.0,988.0,957.0,959.0,-18.0,13543
2021-06-03,2454,5997351,5861387770,968.0,984.0,965.0,981.0,22.0,6020
2021-06-04,2454,4084872,3968840304,971.0,977.0,966.0,977.0,-4.0,5074
2021-06-07,2454,5423299,5227747851,971.0,976.0,948.0,973.0,-4.0,8011
2021-06-08,2454,3584585,3476996181,975.0,977.0,966.0,966.0,-7.0,4429
2021-06-09,2454,3982070,3877203073,963.0,984.0,963.0,967.0,1.0,4939
2021-06-10,2454,9223103,9167098512,980.0,1005.0,977.0,998.0,31.0,11918
2021-06-11,2454,6101450,6033201319,1005.0,1010.0,980.0,980.0,-18.0,9692
2021-06-15,2454,5500801,5453060457,992.0,1005.0,985.0,989.0,9.0,6280
2021-06-16,2454,5172619,5097641346,995.0,995.0,981.0,985.0,-4.0,5738
2021-06-17,2454,6313231,6144746315,978.0,979.0,968.0,978.0,-7.0,8883
2021-06-18,2454,6077649,5917845107,980.0,990.0,965.0,965.0,-13.0,7380
2021-06-21,2454,11806041,11032287422,960.0,961.0,918.0,918.0,-47.0,31213
2021-06-22,2454,14408209,12977450724,902.0,916.0,890.0,903.0,-15.0,26175
2021-06-23,2454,8988863,8320566023,903.0,941.0,898.0,941.0,38.0,11752
2021-06-24,2454,3582547,3345842419,945.0,947.0,927.0,929.0,-12.0,7189
2021-06-25,2454,5050278,4738907582,940.0,952.0,927.0,927.0,-2.0,6803
2021-06-28,2454,3891044,3615209572,929.0,935.0,922.0,935.0,8.0,5103
2021-06-29,2454,5525324,5201733467,942.0,949.0,935.0,935.0,0.0,6487
2021-06-30,2454,10667882,10263530432,945.0,978.0,943.0,962.0,27.0,12046
2021-07-01,2454,5621060,5387345203,971.0,976.0,948.0,955.0,-7.0,7519
2021-07-02,2454,4790985,4592233661,963.0,964.0,953.0,957.0,2.0,5146
2021-07-05,2454,7532324,7253624843,960.0,975.0,957.0,957.0,0.0,9256
2021-07-06,2454,7187618,6676788826,937.0,940.0,920.0,922.0,0.0,14620
2021-07-07,2454,5379862,4952152805,926.0,928.0,917.0,917.0,-5.0,10297
2021-07-08,2454,6530700,6014637645,920.0,929.0,914.0,920.0,3.0,6436
2021-07-09,2454,5186052,4771071467,915.0,929.0,911.0,919.0,-1.0,6165
2021-07-12,2454,5706017,5346107568,940.0,941.0,930.0,935.0,16.0,6153
2021-07-13,2454,7219531,6738427622,940.0,944.0,926.0,926.0,-9.0,8066
2021-07-14,2454,3410706,3173452902,929.0,938.0,925.0,930.0,4.0,4476
2021-07-15,2454,7490469,7081346164,935.0,952.0,930.0,951.0,21.0,8262
2021-07-16,2454,6055983,5759854226,948.0,960.0,941.0,957.0,6.0,6788
2021-07-19,2454,7197515,6661594919,941.0,945.0,915.0,919.0,-38.0,13264
2021-07-20,2454,3177142,2924310492,917.0,928.0,915.0,920.0,1.0,5347
2021-07-21,2454,5054585,4617028966,926.0,931.0,906.0,912.0,-8.0,8650
2021-07-22,2454,4257367,3924562982,915.0,931.0,915.0,919.0,7.0,5162
2021-07-23,2454,4544769,4224700764,932.0,934.0,924.0,933.0,14.0,4790
2021-07-26,2454,5040016,4673380933,940.0,940.0,920.0,923.0,-10.0,4825
2021-07-27,2454,8669067,8141558032,928.0,948.0,924.0,938.0,15.0,8987
2021-07-28,2454,17046717,15308710868,931.0,932.0,887.0,890.0,-48.0,28720
2021-07-29,2454,10421629,9571909485,915.0,935.0,903.0,933.0,43.0,10860
2021-07-30,2454,6139039,5629687066,935.0,937.0,907.0,910.0,-23.0,8663
2021-08-02,2454,4122769,3826838780,924.0,934.0,920.0,934.0,24.0,5452
2021-08-03,2454,3168619,2972009646,948.0,948.0,930.0,938.0,4.0,3738
2021-08-04,2454,6227344,5907071537,948.0,953.0,941.0,950.0,12.0,8307
2021-08-05,2454,7656801,7345324298,960.0,964.0,952.0,961.0,11.0,8722
2021-08-06,2454,3869980,3640698712,956.0,957.0,935.0,936.0,-25.0,6801
2021-08-09,2454,4439039,4087240470,928.0,928.0,911.0,921.0,-15.0,5807
2021-08-10,2454,2513902,2320569397,930.0,930.0,916.0,922.0,1.0,3144
2021-08-11,2454,4585315,4175799220,913.0,916.0,906.0,910.0,-12.0,6948
2021-08-12,2454,4309333,3919105870,923.0,923.0,901.0,904.0,-6.0,6828
2021-08-13,2454,5316640,4834227125,909.0,916.0,901.0,910.0,6.0,4922
2021-08-16,2454,3748871,3400104149,910.0,918.0,900.0,901.0,-9.0,5421
2021-08-17,2454,5619978,4996772917,903.0,905.0,880.0,880.0,-21.0,14819
2021-08-18,2454,6112567,5442899929,870.0,912.0,865.0,912.0,32.0,9482
2021-08-19,2454,5605024,5009046115,908.0,914.0,882.0,888.0,-24.0,9574
2021-08-20,2454,5568161,4914351650,899.0,904.0,870.0,873.0,-15.0,9040
2021-08-23,2454,5355550,4834290895,882.0,915.0,882.0,911.0,38.0,7145
2021-08-24,2454,3669517,3336483251,920.0,920.0,903.0,909.0,-2.0,3725
2021-08-25,2454,4529009,4118558224,915.0,915.0,900.0,911.0,2.0,3740
2021-08-26,2454,9982776,8837978854,906.0,907.0,870.0,888.0,-23.0,20930
2021-08-27,2454,5541636,4931572441,873.0,896.0,873.0,896.0,8.0,6152
2021-08-30,2454,4321735,3915780618,902.0,912.0,898.0,912.0,16.0,5396
2021-08-31,2454,7759596,6953519849,917.0,917.0,885.0,901.0,-11.0,8621
2021-09-01,2454,9426404,8682486888,917.0,930.0,906.0,927.0,26.0,11910
2021-09-02,2454,5835912,5453594073,930.0,945.0,927.0,933.0,6.0,7530
2021-09-03,2454,5982064,5518704279,938.0,938.0,917.0,919.0,-14.0,6585
2021-09-06,2454,8507094,7686402319,907.0,917.0,895.0,896.0,-23.0,10893
2021-09-07,2454,3756993,3384475936,901.0,907.0,897.0,903.0,7.0,3952
2021-09-08,2454,5405988,4901792058,899.0,914.0,895.0,912.0,9.0,4710
2021-09-09,2454,6326324,5699357147,903.0,908.0,898.0,901.0,-11.0,5278
2021-09-10,2454,4863848,4460103582,903.0,925.0,902.0,925.0,24.0,6005
2021-09-13,2454,3014460,2790479842,918.0,932.0,918.0,927.0,2.0,3988
2021-09-14,2454,8536498,8046039802,932.0,949.0,932.0,947.0,20.0,11472
2021-09-15,2454,5483694,5124282580,943.0,945.0,928.0,935.0,-12.0,5478
2021-09-16,2454,4041855,3762823568,930.0,936.0,926.0,936.0,1.0,3589
2021-09-17,2454,7362257,6955190698,940.0,952.0,936.0,940.0,4.0,7460
2021-09-22,2454,8480705,7704784466,918.0,925.0,900.0,911.0,-29.0,10848
2021-09-23,2454,5320705,4856619712,919.0,921.0,905.0,915.0,4.0,5237
2021-09-24,2454,4848703,4449683534,918.0,923.0,912.0,920.0,5.0,4063
2021-09-27,2454,11010430,10454270707,921.0,959.0,921.0,959.0,39.0,15793
2021-09-28,2454,7353868,7040725953,959.0,969.0,945.0,957.0,-2.0,7994
2021-09-29,2454,8807094,8136007674,940.0,943.0,913.0,913.0,-44.0,11362
2021-09-30,2454,8747603,7916414107,913.0,915.0,896.0,905.0,-8.0,10672
2021-10-01,2454,6601268,5882005182,905.0,905.0,882.0,885.0,-20.0,16255
2021-10-04,2454,4625996,4119878988,892.0,899.0,878.0,892.0,7.0,5911
2021-10-05,2454,9075762,7871135272,872.0,878.0,855.0,867.0,-25.0,18097
2021-10-06,2454,5437206,4767022092,875.0,890.0,871.0,871.0,4.0,6466
2021-10-07,2454,7536884,6822097941,885.0,914.0,883.0,911.0,40.0,8016
2021-10-08,2454,4815175,4406502069,919.0,925.0,906.0,910.0,-1.0,5205
2021-10-12,2454,9179159,8201224912,907.0,908.0,885.0,887.0,-23.0,8148
2021-10-13,2454,5792133,5042864544,891.0,893.0,862.0,862.0,-25.0,14479
2021-10-14,2454,8950553,7605345119,870.0,873.0,839.0,840.0,-22.0,20052
2021-10-15,2454,6522822,5563539719,853.0,859.0,847.0,857.0,17.0,8236
2021-10-18,2454,6064288,5275492160,862.0,878.0,860.0,867.0,10.0,7122
2021-10-19,2454,6912775,6172110128,877.0,900.0,872.0,898.0,31.0,8399
2021-10-20,2454,4559291,4130277207,910.0,918.0,901.0,901.0,3.0,5579
2021-10-21,2454,6120161,5596723352,912.0,924.0,903.0,913.0,12.0,8635
2021-10-22,2454,4750886,4369613496,913.0,926.0,906.0,926.0,13.0,7063
2021-10-25,2454,5842189,5448006760,928.0,944.0,916.0,938.0,12.0,8317
2021-10-26,2454,6475143,6130124961,951.0,952.0,940.0,946.0,8.0,8292
2021-10-27,2454,8154279,7711498281,949.0,958.0,932.0,942.0,-4.0,9452
2021-10-28,2454,3849136,3599037910,942.0,947.0,927.0,936.0,-6.0,5982
2021-10-29,2454,5549918,5098098677,938.0,939.0,913.0,913.0,-23.0,7640
2021-11-01,2454,2963703,2736013975,925.0,930.0,917.0,922.0,9.0,3578
2021-11-02,2454,2965080,2753908718,929.0,934.0,919.0,928.0,6.0,3534
2021-11-03,2454,3089194,2885456706,934.0,939.0,929.0,932.0,4.0,3186
2021-11-04,2454,3142300,2933243510,945.0,945.0,926.0,928.0,-4.0,2836
2021-11-05,2454,3922770,3677044994,939.0,940.0,927.0,940.0,12.0,4519
2021-11-08,2454,10948581,10613395514,947.0,983.0,944.0,980.0,40.0,17597
2021-11-09,2454,7326160,7251540976,1000.0,1000.0,976.0,978.0,-2.0,10156
2021-11-10,2454,3607273,3474161864,972.0,978.0,958.0,958.0,-20.0,6984
2021-11-11,2454,3976455,3772947123,936.0,960.0,936.0,954.0,-4.0,5155
2021-11-12,2454,4506624,4410740653,964.0,988.0,956.0,983.0,29.0,7089
2021-11-15,2454,11863385,12113913220,1010.0,1035.0,1000.0,1025.0,42.0,19824
2021-11-16,2454,5968762,6144548995,1025.0,1045.0,1010.0,1035.0,10.0,8160
2021-11-17,2454,7313793,7639038614,1060.0,1075.0,1020.0,1030.0,-5.0,8746
2021-11-18,2454,13199272,14235901080,1060.0,1100.0,1050.0,1085.0,55.0,15124
2021-11-19,2454,10562661,11498116635,1115.0,1120.0,1060.0,1090.0,5.0,10365
2021-11-22,2454,5357065,5840128695,1100.0,1110.0,1080.0,1080.0,-10.0,5522
2021-11-23,2454,6209563,6604229951,1070.0,1090.0,1050.0,1055.0,-25.0,7474
2021-11-24,2454,4303829,4467249200,1045.0,1060.0,1025.0,1040.0,-15.0,6877
2021-11-25,2454,3042360,3150355090,1045.0,1055.0,1020.0,1035.0,-5.0,4431
2021-11-26,2454,4570424,4593923765,1020.0,1025.0,996.0,1005.0,-30.0,8783
2021-11-29,2454,3878731,3933345002,998.0,1030.0,991.0,1030.0,25.0,5937
2021-11-30,2454,8407302,8600026375,1050.0,1060.0,1010.0,1010.0,-20.0,6129
2021-12-01,2454,6547926,6884259525,1020.0,1070.0,1010.0,1065.0,55.0,7857
2021-12-02,2454,7194120,7706808715,1045.0,1085.0,1040.0,1080.0,15.0,7241
2021-12-03,2454,4782312,5131333230,1080.0,1090.0,1055.0,1060.0,-20.0,5456
2021-12-06,2454,4650774,4964134180,1060.0,1085.0,1040.0,1085.0,25.0,4749
2021-12-07,2454,6286966,6686549430,1060.0,1080.0,1050.0,1065.0,-20.0,5528
2021-12-08,2454,7553331,8258621655,1085.0,1110.0,1080.0,1095.0,30.0,8057
2021-12-09,2454,3406357,3694621690,1095.0,1100.0,1075.0,1085.0,-10.0,3118
2021-12-10,2454,3190902,3427647240,1075.0,1085.0,1065.0,1075.0,-10.0,3086
2021-12-13,2454,3450664,3727203182,1070.0,1095.0,1070.0,1075.0,0.0,3128
2021-12-14,2454,4197956,4460718232,1070.0,1075.0,1050.0,1070.0,-5.0,4462
2021-12-15,2454,3025297,3198202205,1065.0,1075.0,1045.0,1060.0,-10.0,3773
2021-12-16,2454,3900955,4225763480,1085.0,1090.0,1075.0,1090.0,30.0,4787
2021-12-17,2454,5577386,6023588920,1075.0,1095.0,1070.0,1075.0,-15.0,3918
2021-12-20,2454,3333615,3542886278,1070.0,1075.0,1055.0,1055.0,-20.0,4037
2021-12-21,2454,4476757,4870044535,1110.0,1110.0,1070.0,1090.0,35.0,4346
2021-12-22,2454,1375244,1495307005,1095.0,1095.0,1080.0,1085.0,-5.0,2013
2021-12-23,2454,2771095,3032923170,1090.0,1105.0,1085.0,1095.0,10.0,3893
2021-12-24,2454,5416247,6039143525,1100.0,1130.0,1095.0,1120.0,25.0,9223
2021-12-27,2454,8596153,9931937555,1125.0,1185.0,1120.0,1145.0,25.0,11891
2021-12-28,2454,5042669,5892194005,1160.0,1180.0,1155.0,1175.0,30.0,6293
2021-12-29,2454,5160937,6126791835,1180.0,1200.0,1170.0,1185.0,10.0,6737
2021-12-30,2454,3858894,4583650640,1200.0,1200.0,1175.0,1190.0,5.0,4943
2022-01-03,2454,7574367,8840518430,1205.0,1215.0,1145.0,1150.0,-40.0,11087
2022-01-04,2454,6761854,7830403615,1165.0,1175.0,1145.0,1165.0,15.0,7181
